Date,Product,Category,Price,Sales_Quantity,Revenue,Region,Customer_Rating
18-08-2023,Classmate Notebooks,Stationery,135,288,38880,North,3.8
18-08-2023,Fiama Shower Gel,Personal Care,281,946,265826,East,4.8
18-08-2023,Vivel Soap,Personal Care,220,214,47080,West,3.6
18-08-2023,ITC Master Chef Frozen Foods,Food,227,263,59701,North,4
18-08-2023,Engage Deodorants,Personal Care,170,627,106590,West,4.7
18-08-2023,Candyman Toffees,Food,197,131,25807,South,3.5
19-08-2023,Aashirvaad Atta,Food,141,86,12126,North,4.3
19-08-2023,Sunfeast Biscuits,Food,262,905,237110,North,4.9
19-08-2023,Bingo Chips,Food,67,516,34572,East,4.7
19-08-2023,Yippee Noodles,Food,134,443,59362,North,5
19-08-2023,Classmate Notebooks,Stationery,197,672,132384,North,5
19-08-2023,Fiama Shower Gel,Personal Care,114,555,63270,North,4.3
19-08-2023,Vivel Soap,Personal Care,224,120,26880,West,3.8
19-08-2023,ITC Master Chef Frozen Foods,Food,290,666,193140,South,3.8
19-08-2023,Engage Deodorants,Personal Care,200,58,11600,North,3.9
19-08-2023,Candyman Toffees,Food,234,868,203112,North,4.4
20-08-2023,Aashirvaad Atta,Food,296,218,64528,South,4.3
20-08-2023,Sunfeast Biscuits,Food,23,213,4899,East,3.8
20-08-2023,Bingo Chips,Food,17,715,12155,North,3.9
20-08-2023,Yippee Noodles,Food,37,757,28009,South,4.5
20-08-2023,Classmate Notebooks,Stationery,213,868,184884,South,3.9
20-08-2023,Fiama Shower Gel,Personal Care,110,590,64900,South,4
20-08-2023,Vivel Soap,Personal Care,115,728,83720,East,4
20-08-2023,ITC Master Chef Frozen Foods,Food,286,114,32604,West,4.4
20-08-2023,Engage Deodorants,Personal Care,147,392,57624,West,4.9
20-08-2023,Candyman Toffees,Food,119,993,118167,East,4.3
21-08-2023,Aashirvaad Atta,Food,275,743,204325,North,3.7
21-08-2023,Sunfeast Biscuits,Food,10,182,1820,North,4.2
21-08-2023,Bingo Chips,Food,37,784,29008,North,5
21-08-2023,Yippee Noodles,Food,116,706,81896,North,4.3
21-08-2023,Classmate Notebooks,Stationery,148,845,125060,East,3.8
21-08-2023,Fiama Shower Gel,Personal Care,132,369,48708,East,4.7
21-08-2023,Vivel Soap,Personal Care,19,569,10811,East,4
21-08-2023,ITC Master Chef Frozen Foods,Food,206,759,156354,North,3.6
21-08-2023,Engage Deodorants,Personal Care,29,609,17661,North,4.2
21-08-2023,Candyman Toffees,Food,141,405,57105,North,4.9
22-08-2023,Aashirvaad Atta,Food,274,264,72336,South,4.7
22-08-2023,Sunfeast Biscuits,Food,52,635,33020,South,4.9
22-08-2023,Bingo Chips,Food,251,179,44929,West,3.6
22-08-2023,Yippee Noodles,Food,115,961,110515,North,4.5
22-08-2023,Classmate Notebooks,Stationery,81,481,38961,East,4.8
22-08-2023,Fiama Shower Gel,Personal Care,62,989,61318,South,4.9
22-08-2023,Vivel Soap,Personal Care,123,196,24108,East,4
22-08-2023,ITC Master Chef Frozen Foods,Food,148,678,100344,West,3.9
22-08-2023,Engage Deodorants,Personal Care,286,899,257114,South,3.8
22-08-2023,Candyman Toffees,Food,163,975,158925,East,4.9
23-08-2023,Aashirvaad Atta,Food,168,603,101304,North,4
23-08-2023,Sunfeast Biscuits,Food,205,651,133455,East,4.1
23-08-2023,Bingo Chips,Food,154,324,49896,North,4.7
23-08-2023,Yippee Noodles,Food,162,153,24786,East,4.4
23-08-2023,Classmate Notebooks,Stationery,163,617,100571,East,4.9
23-08-2023,Fiama Shower Gel,Personal Care,168,587,98616,West,3.9
23-08-2023,Vivel Soap,Personal Care,32,96,3072,South,4.1
23-08-2023,ITC Master Chef Frozen Foods,Food,203,193,39179,North,3.7
23-08-2023,Engage Deodorants,Personal Care,178,848,150944,South,4.4
23-08-2023,Candyman Toffees,Food,121,279,33759,West,3.8
24-08-2023,Aashirvaad Atta,Food,165,470,77550,North,4.7
24-08-2023,Sunfeast Biscuits,Food,141,916,129156,East,4.8
24-08-2023,Bingo Chips,Food,279,599,167121,North,3.7
24-08-2023,Yippee Noodles,Food,172,499,85828,North,4.5
24-08-2023,Classmate Notebooks,Stationery,294,323,94962,South,4.8
24-08-2023,Fiama Shower Gel,Personal Care,40,875,35000,South,3.7
24-08-2023,Vivel Soap,Personal Care,137,259,35483,East,4.1
24-08-2023,ITC Master Chef Frozen Foods,Food,262,68,17816,West,4.8
24-08-2023,Engage Deodorants,Personal Care,232,52,12064,East,3.9
24-08-2023,Candyman Toffees,Food,237,962,227994,North,4.7
25-08-2023,Aashirvaad Atta,Food,199,911,181289,North,4.1
25-08-2023,Sunfeast Biscuits,Food,148,325,48100,East,3.8
25-08-2023,Bingo Chips,Food,119,764,90916,West,4.6
25-08-2023,Yippee Noodles,Food,164,733,120212,East,4.4
25-08-2023,Classmate Notebooks,Stationery,103,989,101867,East,4.8
25-08-2023,Fiama Shower Gel,Personal Care,222,485,107670,West,4.3
25-08-2023,Vivel Soap,Personal Care,148,254,37592,West,4.5
25-08-2023,ITC Master Chef Frozen Foods,Food,85,890,75650,West,4.5
25-08-2023,Engage Deodorants,Personal Care,111,155,17205,West,3.6
25-08-2023,Candyman Toffees,Food,284,137,38908,North,4.9
26-08-2023,Aashirvaad Atta,Food,86,491,42226,South,4.4
26-08-2023,Sunfeast Biscuits,Food,275,431,118525,South,4
26-08-2023,Bingo Chips,Food,210,786,165060,West,4.3
26-08-2023,Yippee Noodles,Food,93,192,17856,North,4.3
26-08-2023,Classmate Notebooks,Stationery,161,207,33327,South,3.7
26-08-2023,Fiama Shower Gel,Personal Care,260,352,91520,South,3.5
26-08-2023,Vivel Soap,Personal Care,218,273,59514,West,4.9
26-08-2023,ITC Master Chef Frozen Foods,Food,12,686,8232,West,4.7
26-08-2023,Engage Deodorants,Personal Care,68,226,15368,East,4.6
26-08-2023,Candyman Toffees,Food,58,356,20648,South,4
27-08-2023,Aashirvaad Atta,Food,24,899,21576,South,3.9
27-08-2023,Sunfeast Biscuits,Food,288,767,220896,North,4.9
27-08-2023,Bingo Chips,Food,208,320,66560,South,3.8
27-08-2023,Yippee Noodles,Food,73,279,20367,North,4.5
27-08-2023,Classmate Notebooks,Stationery,255,989,252195,East,4.2
27-08-2023,Fiama Shower Gel,Personal Care,199,613,121987,North,4.7
27-08-2023,Vivel Soap,Personal Care,75,711,53325,West,4.3
27-08-2023,ITC Master Chef Frozen Foods,Food,290,607,176030,North,4
27-08-2023,Engage Deodorants,Personal Care,142,104,14768,West,3.6
27-08-2023,Candyman Toffees,Food,281,295,82895,West,3.5
28-08-2023,Aashirvaad Atta,Food,280,754,211120,South,3.9
28-08-2023,Sunfeast Biscuits,Food,279,341,95139,North,4.4
28-08-2023,Bingo Chips,Food,76,59,4484,East,4
28-08-2023,Yippee Noodles,Food,228,618,140904,North,3.8
28-08-2023,Classmate Notebooks,Stationery,142,632,89744,West,4.5
28-08-2023,Fiama Shower Gel,Personal Care,280,532,148960,East,4.8
28-08-2023,Vivel Soap,Personal Care,85,207,17595,East,3.8
28-08-2023,ITC Master Chef Frozen Foods,Food,131,90,11790,South,3.9
28-08-2023,Engage Deodorants,Personal Care,32,328,10496,West,3.5
28-08-2023,Candyman Toffees,Food,18,62,1116,East,3.6
29-08-2023,Aashirvaad Atta,Food,61,258,15738,North,4.3
29-08-2023,Sunfeast Biscuits,Food,200,100,20000,West,4.7
29-08-2023,Bingo Chips,Food,118,768,90624,South,3.6
29-08-2023,Yippee Noodles,Food,205,466,95530,East,3.5
29-08-2023,Classmate Notebooks,Stationery,137,666,91242,West,3.9
29-08-2023,Fiama Shower Gel,Personal Care,149,751,111899,West,3.9
29-08-2023,Vivel Soap,Personal Care,238,624,148512,West,4.5
29-08-2023,ITC Master Chef Frozen Foods,Food,290,60,17400,South,4.5
29-08-2023,Engage Deodorants,Personal Care,199,560,111440,West,4.1
29-08-2023,Candyman Toffees,Food,186,63,11718,North,3.8
30-08-2023,Aashirvaad Atta,Food,114,532,60648,North,4.2
30-08-2023,Sunfeast Biscuits,Food,127,655,83185,North,3.7
30-08-2023,Bingo Chips,Food,23,306,7038,North,4.1
30-08-2023,Yippee Noodles,Food,216,907,195912,West,3.9
30-08-2023,Classmate Notebooks,Stationery,279,270,75330,East,3.7
30-08-2023,Fiama Shower Gel,Personal Care,81,467,37827,South,3.9
30-08-2023,Vivel Soap,Personal Care,224,546,122304,East,3.5
30-08-2023,ITC Master Chef Frozen Foods,Food,77,959,73843,South,3.6
30-08-2023,Engage Deodorants,Personal Care,102,370,37740,East,3.6
30-08-2023,Candyman Toffees,Food,233,786,183138,North,4.3
31-08-2023,Aashirvaad Atta,Food,112,264,29568,West,3.9
31-08-2023,Sunfeast Biscuits,Food,216,830,179280,West,4.2
31-08-2023,Bingo Chips,Food,161,798,128478,East,4.5
31-08-2023,Yippee Noodles,Food,223,64,14272,East,3.6
31-08-2023,Classmate Notebooks,Stationery,82,101,8282,North,4.6
31-08-2023,Fiama Shower Gel,Personal Care,26,400,10400,East,4
31-08-2023,Vivel Soap,Personal Care,238,815,193970,East,4.8
31-08-2023,ITC Master Chef Frozen Foods,Food,240,802,192480,West,5
31-08-2023,Engage Deodorants,Personal Care,62,989,61318,South,5
31-08-2023,Candyman Toffees,Food,285,384,109440,South,3.6
01-09-2023,Aashirvaad Atta,Food,114,315,35910,North,4.3
01-09-2023,Sunfeast Biscuits,Food,165,207,34155,East,3.8
01-09-2023,Bingo Chips,Food,251,348,87348,West,3.8
01-09-2023,Yippee Noodles,Food,110,105,11550,East,4
01-09-2023,Classmate Notebooks,Stationery,240,923,221520,East,4.6
01-09-2023,Fiama Shower Gel,Personal Care,118,366,43188,South,4.2
01-09-2023,Vivel Soap,Personal Care,227,271,61517,South,4.6
01-09-2023,ITC Master Chef Frozen Foods,Food,66,623,41118,South,3.8
01-09-2023,Engage Deodorants,Personal Care,251,651,163401,South,4.3
01-09-2023,Candyman Toffees,Food,297,135,40095,North,4.6
02-09-2023,Aashirvaad Atta,Food,274,848,232352,North,4.5
02-09-2023,Sunfeast Biscuits,Food,195,180,35100,North,4.5
02-09-2023,Bingo Chips,Food,189,851,160839,East,4.9
02-09-2023,Yippee Noodles,Food,280,937,262360,South,4.8
02-09-2023,Classmate Notebooks,Stationery,297,485,144045,West,4.5
02-09-2023,Fiama Shower Gel,Personal Care,232,167,38744,East,4.7
02-09-2023,Vivel Soap,Personal Care,87,708,61596,East,4.3
02-09-2023,ITC Master Chef Frozen Foods,Food,253,634,160402,South,4.4
02-09-2023,Engage Deodorants,Personal Care,35,259,9065,East,4.4
02-09-2023,Candyman Toffees,Food,82,684,56088,East,4.4
03-09-2023,Aashirvaad Atta,Food,207,639,132273,West,3.9
03-09-2023,Sunfeast Biscuits,Food,262,62,16244,East,4.7
03-09-2023,Bingo Chips,Food,284,198,56232,East,4.6
03-09-2023,Yippee Noodles,Food,289,587,169643,South,4.9
03-09-2023,Classmate Notebooks,Stationery,91,541,49231,North,4.1
03-09-2023,Fiama Shower Gel,Personal Care,282,629,177378,North,4.1
03-09-2023,Vivel Soap,Personal Care,132,398,52536,North,4.2
03-09-2023,ITC Master Chef Frozen Foods,Food,120,819,98280,North,4.1
03-09-2023,Engage Deodorants,Personal Care,207,843,174501,East,4.9
03-09-2023,Candyman Toffees,Food,98,195,19110,North,4.3
04-09-2023,Aashirvaad Atta,Food,249,920,229080,West,4.8
04-09-2023,Sunfeast Biscuits,Food,174,868,151032,South,4.2
04-09-2023,Bingo Chips,Food,123,388,47724,South,4.1
04-09-2023,Yippee Noodles,Food,147,663,97461,North,3.7
04-09-2023,Classmate Notebooks,Stationery,295,310,91450,East,3.9
04-09-2023,Fiama Shower Gel,Personal Care,220,336,73920,East,4.1
04-09-2023,Vivel Soap,Personal Care,32,609,19488,South,3.6
04-09-2023,ITC Master Chef Frozen Foods,Food,47,730,34310,East,4.4
04-09-2023,Engage Deodorants,Personal Care,282,293,82626,East,3.5
04-09-2023,Candyman Toffees,Food,258,640,165120,East,3.9
05-09-2023,Aashirvaad Atta,Food,99,391,38709,North,3.9
05-09-2023,Sunfeast Biscuits,Food,82,795,65190,South,3.7
05-09-2023,Bingo Chips,Food,283,604,170932,North,3.5
05-09-2023,Yippee Noodles,Food,112,173,19376,East,3.9
05-09-2023,Classmate Notebooks,Stationery,40,717,28680,East,4.2
05-09-2023,Fiama Shower Gel,Personal Care,279,491,136989,South,4.6
05-09-2023,Vivel Soap,Personal Care,33,767,25311,East,4.9
05-09-2023,ITC Master Chef Frozen Foods,Food,123,841,103443,South,3.9
05-09-2023,Engage Deodorants,Personal Care,231,140,32340,East,4.2
05-09-2023,Candyman Toffees,Food,291,114,33174,North,4.7
06-09-2023,Aashirvaad Atta,Food,258,818,211044,South,4.7
06-09-2023,Sunfeast Biscuits,Food,83,236,19588,West,4.3
06-09-2023,Bingo Chips,Food,65,672,43680,North,5
06-09-2023,Yippee Noodles,Food,150,314,47100,South,3.9
06-09-2023,Classmate Notebooks,Stationery,127,247,31369,West,3.5
06-09-2023,Fiama Shower Gel,Personal Care,296,854,252784,South,3.8
06-09-2023,Vivel Soap,Personal Care,137,480,65760,South,4.8
06-09-2023,ITC Master Chef Frozen Foods,Food,297,275,81675,South,3.7
06-09-2023,Engage Deodorants,Personal Care,57,763,43491,South,4.8
06-09-2023,Candyman Toffees,Food,69,446,30774,East,4.6
07-09-2023,Aashirvaad Atta,Food,298,87,25926,North,3.6
07-09-2023,Sunfeast Biscuits,Food,68,466,31688,North,4.3
07-09-2023,Bingo Chips,Food,167,618,103206,West,4.3
07-09-2023,Yippee Noodles,Food,65,626,40690,West,4
07-09-2023,Classmate Notebooks,Stationery,98,498,48804,West,4.2
07-09-2023,Fiama Shower Gel,Personal Care,243,692,168156,West,3.7
07-09-2023,Vivel Soap,Personal Care,11,890,9790,West,3.7
07-09-2023,ITC Master Chef Frozen Foods,Food,70,834,58380,West,4.5
07-09-2023,Engage Deodorants,Personal Care,140,604,84560,West,3.9
07-09-2023,Candyman Toffees,Food,187,342,63954,East,5
08-09-2023,Aashirvaad Atta,Food,148,296,43808,West,3.5
08-09-2023,Sunfeast Biscuits,Food,134,753,100902,South,3.6
08-09-2023,Bingo Chips,Food,235,114,26790,North,4
08-09-2023,Yippee Noodles,Food,223,253,56419,North,4.3
08-09-2023,Classmate Notebooks,Stationery,70,832,58240,East,3.6
08-09-2023,Fiama Shower Gel,Personal Care,223,123,27429,East,4.5
08-09-2023,Vivel Soap,Personal Care,228,61,13908,West,4.4
08-09-2023,ITC Master Chef Frozen Foods,Food,169,286,48334,North,3.6
08-09-2023,Engage Deodorants,Personal Care,55,390,21450,East,3.9
08-09-2023,Candyman Toffees,Food,269,869,233761,East,4.5
09-09-2023,Aashirvaad Atta,Food,212,161,34132,South,4.3
09-09-2023,Sunfeast Biscuits,Food,128,432,55296,East,4.1
09-09-2023,Bingo Chips,Food,236,922,217592,North,4.4
09-09-2023,Yippee Noodles,Food,52,929,48308,North,4.9
09-09-2023,Classmate Notebooks,Stationery,122,596,72712,West,4.2
09-09-2023,Fiama Shower Gel,Personal Care,237,196,46452,North,5
09-09-2023,Vivel Soap,Personal Care,163,711,115893,East,4.6
09-09-2023,ITC Master Chef Frozen Foods,Food,165,498,82170,East,4.5
09-09-2023,Engage Deodorants,Personal Care,177,215,38055,North,3.7
09-09-2023,Candyman Toffees,Food,198,513,101574,South,4.9
10-09-2023,Aashirvaad Atta,Food,115,413,47495,South,3.9
10-09-2023,Sunfeast Biscuits,Food,179,254,45466,East,3.7
10-09-2023,Bingo Chips,Food,204,719,146676,East,4.1
10-09-2023,Yippee Noodles,Food,16,954,15264,South,4.5
10-09-2023,Classmate Notebooks,Stationery,113,903,102039,East,5
10-09-2023,Fiama Shower Gel,Personal Care,267,227,60609,East,4.4
10-09-2023,Vivel Soap,Personal Care,298,511,152278,North,5
10-09-2023,ITC Master Chef Frozen Foods,Food,263,433,113879,East,4.6
10-09-2023,Engage Deodorants,Personal Care,185,175,32375,South,4.4
10-09-2023,Candyman Toffees,Food,116,513,59508,East,3.7
11-09-2023,Aashirvaad Atta,Food,143,668,95524,South,3.9
11-09-2023,Sunfeast Biscuits,Food,104,829,86216,South,4.4
11-09-2023,Bingo Chips,Food,263,284,74692,West,3.8
11-09-2023,Yippee Noodles,Food,268,875,234500,North,4
11-09-2023,Classmate Notebooks,Stationery,154,984,151536,East,4.1
11-09-2023,Fiama Shower Gel,Personal Care,54,306,16524,North,4.7
11-09-2023,Vivel Soap,Personal Care,61,387,23607,East,4.8
11-09-2023,ITC Master Chef Frozen Foods,Food,122,349,42578,West,3.7
11-09-2023,Engage Deodorants,Personal Care,241,886,213526,West,3.8
11-09-2023,Candyman Toffees,Food,125,100,12500,East,4.3
12-09-2023,Aashirvaad Atta,Food,282,669,188658,East,4
12-09-2023,Sunfeast Biscuits,Food,193,72,13896,East,3.9
12-09-2023,Bingo Chips,Food,195,528,102960,North,4.7
12-09-2023,Yippee Noodles,Food,140,116,16240,North,3.8
12-09-2023,Classmate Notebooks,Stationery,98,466,45668,North,3.6
12-09-2023,Fiama Shower Gel,Personal Care,250,831,207750,North,4.6
12-09-2023,Vivel Soap,Personal Care,185,436,80660,North,4.8
12-09-2023,ITC Master Chef Frozen Foods,Food,160,501,80160,East,4.5
12-09-2023,Engage Deodorants,Personal Care,232,262,60784,South,4.8
12-09-2023,Candyman Toffees,Food,236,343,80948,North,4.4
13-09-2023,Aashirvaad Atta,Food,38,808,30704,North,4.4
13-09-2023,Sunfeast Biscuits,Food,253,110,27830,South,4
13-09-2023,Bingo Chips,Food,287,383,109921,East,4.4
13-09-2023,Yippee Noodles,Food,151,93,14043,North,4.1
13-09-2023,Classmate Notebooks,Stationery,64,356,22784,North,4.4
13-09-2023,Fiama Shower Gel,Personal Care,170,846,143820,East,4
13-09-2023,Vivel Soap,Personal Care,89,80,7120,South,4.3
13-09-2023,ITC Master Chef Frozen Foods,Food,214,613,131182,South,4.5
13-09-2023,Engage Deodorants,Personal Care,50,528,26400,East,3.5
13-09-2023,Candyman Toffees,Food,61,979,59719,East,4.6
14-09-2023,Aashirvaad Atta,Food,96,670,64320,North,4.1
14-09-2023,Sunfeast Biscuits,Food,257,630,161910,North,4.9
14-09-2023,Bingo Chips,Food,200,519,103800,East,4.5
14-09-2023,Yippee Noodles,Food,295,963,284085,North,3.8
14-09-2023,Classmate Notebooks,Stationery,272,146,39712,West,4.8
14-09-2023,Fiama Shower Gel,Personal Care,134,505,67670,West,4.1
14-09-2023,Vivel Soap,Personal Care,130,246,31980,South,4.7
14-09-2023,ITC Master Chef Frozen Foods,Food,291,946,275286,South,4.1
14-09-2023,Engage Deodorants,Personal Care,170,338,57460,West,3.8
14-09-2023,Candyman Toffees,Food,182,552,100464,South,4.9
15-09-2023,Aashirvaad Atta,Food,96,131,12576,West,4.7
15-09-2023,Sunfeast Biscuits,Food,51,61,3111,North,4.6
15-09-2023,Bingo Chips,Food,140,164,22960,South,4.6
15-09-2023,Yippee Noodles,Food,188,577,108476,South,4.6
15-09-2023,Classmate Notebooks,Stationery,235,530,124550,North,3.9
15-09-2023,Fiama Shower Gel,Personal Care,150,947,142050,East,3.9
15-09-2023,Vivel Soap,Personal Care,30,708,21240,South,4.8
15-09-2023,ITC Master Chef Frozen Foods,Food,212,466,98792,West,4.8
15-09-2023,Engage Deodorants,Personal Care,94,216,20304,West,3.8
15-09-2023,Candyman Toffees,Food,18,842,15156,South,3.8
16-09-2023,Aashirvaad Atta,Food,284,799,226916,North,4.1
16-09-2023,Sunfeast Biscuits,Food,230,375,86250,North,4.2
16-09-2023,Bingo Chips,Food,205,399,81795,East,4.4
16-09-2023,Yippee Noodles,Food,163,489,79707,West,4.5
16-09-2023,Classmate Notebooks,Stationery,232,470,109040,North,4.2
16-09-2023,Fiama Shower Gel,Personal Care,182,53,9646,South,4.3
16-09-2023,Vivel Soap,Personal Care,119,916,109004,East,4.4
16-09-2023,ITC Master Chef Frozen Foods,Food,298,80,23840,West,4.3
16-09-2023,Engage Deodorants,Personal Care,20,393,7860,North,4.7
16-09-2023,Candyman Toffees,Food,175,749,131075,East,3.6
17-09-2023,Aashirvaad Atta,Food,125,233,29125,South,3.7
17-09-2023,Sunfeast Biscuits,Food,89,241,21449,West,4.1
17-09-2023,Bingo Chips,Food,134,476,63784,West,4.9
17-09-2023,Yippee Noodles,Food,106,545,57770,South,4.1
17-09-2023,Classmate Notebooks,Stationery,274,58,15892,North,3.7
17-09-2023,Fiama Shower Gel,Personal Care,17,257,4369,East,4.6
17-09-2023,Vivel Soap,Personal Care,42,562,23604,North,4.2
17-09-2023,ITC Master Chef Frozen Foods,Food,14,492,6888,North,4.8
17-09-2023,Engage Deodorants,Personal Care,145,436,63220,South,3.8
17-09-2023,Candyman Toffees,Food,192,729,139968,South,3.8
18-09-2023,Aashirvaad Atta,Food,104,594,61776,North,4.9
18-09-2023,Sunfeast Biscuits,Food,240,833,199920,East,4.7
18-09-2023,Bingo Chips,Food,47,474,22278,East,3.8
18-09-2023,Yippee Noodles,Food,169,599,101231,West,4.2
18-09-2023,Classmate Notebooks,Stationery,38,193,7334,North,3.6
18-09-2023,Fiama Shower Gel,Personal Care,73,908,66284,West,4.2
18-09-2023,Vivel Soap,Personal Care,193,822,158646,East,3.6
18-09-2023,ITC Master Chef Frozen Foods,Food,236,82,19352,South,4.3
18-09-2023,Engage Deodorants,Personal Care,219,995,217905,East,3.7
18-09-2023,Candyman Toffees,Food,109,222,24198,South,4.4
19-09-2023,Aashirvaad Atta,Food,55,116,6380,East,4.8
19-09-2023,Sunfeast Biscuits,Food,32,655,20960,North,3.7
19-09-2023,Bingo Chips,Food,63,187,11781,West,4.2
19-09-2023,Yippee Noodles,Food,50,659,32950,North,4
19-09-2023,Classmate Notebooks,Stationery,95,817,77615,South,4.5
19-09-2023,Fiama Shower Gel,Personal Care,109,610,66490,South,4
19-09-2023,Vivel Soap,Personal Care,187,806,150722,East,4.8
19-09-2023,ITC Master Chef Frozen Foods,Food,145,108,15660,West,4.7
19-09-2023,Engage Deodorants,Personal Care,269,422,113518,North,4.5
19-09-2023,Candyman Toffees,Food,50,940,47000,East,4.8
20-09-2023,Aashirvaad Atta,Food,225,560,126000,North,4.7
20-09-2023,Sunfeast Biscuits,Food,39,634,24726,East,4.5
20-09-2023,Bingo Chips,Food,217,262,56854,West,4.5
20-09-2023,Yippee Noodles,Food,216,382,82512,North,4.7
20-09-2023,Classmate Notebooks,Stationery,56,671,37576,South,5
20-09-2023,Fiama Shower Gel,Personal Care,163,571,93073,North,4.6
20-09-2023,Vivel Soap,Personal Care,270,126,34020,West,3.9
20-09-2023,ITC Master Chef Frozen Foods,Food,140,628,87920,East,4.3
20-09-2023,Engage Deodorants,Personal Care,24,281,6744,South,4.6
20-09-2023,Candyman Toffees,Food,229,938,214802,East,3.7
21-09-2023,Aashirvaad Atta,Food,152,986,149872,North,4.2
21-09-2023,Sunfeast Biscuits,Food,99,769,76131,West,4
21-09-2023,Bingo Chips,Food,86,722,62092,South,3.6
21-09-2023,Yippee Noodles,Food,100,648,64800,West,4
21-09-2023,Classmate Notebooks,Stationery,184,615,113160,East,4.6
21-09-2023,Fiama Shower Gel,Personal Care,104,272,28288,North,3.6
21-09-2023,Vivel Soap,Personal Care,215,552,118680,South,3.9
21-09-2023,ITC Master Chef Frozen Foods,Food,121,912,110352,East,4.9
